Blog_URL,Blog_Status,Blog_Meta,Blog_Catigory,Blog_Discription,Blog_Title,Blog_Name
http://www.echrblog.blogspot.com/,200,"{'Alternate-Protocol': ['80:quic,p=0.5'], 'X-Xss-Protection': ['1; mode=block'], 'X-Cache': ['MISS from proxy2'], 'X-Content-Type-Options': ['nosniff'], 'Accept-Ranges': ['none'], 'Expires': ['Tue, 31 Mar 2015 13:48:54 GMT'], 'Vary': ['Accept-Encoding'], 'Server': ['GSE'], 'Last-Modified': ['Fri, 20 Mar 2015 11:30:20 GMT'], 'Via': ['1.1 proxy2 (squid/3.4.9)'], 'Cache-Control': ['private, max-age=0'], 'Date': ['Tue, 31 Mar 2015 13:48:54 GMT'], 'Content-Type': ['text/html; charset=UTF-8'], 'X-Cache-Lookup': ['MISS from proxy2:8080']}",Regional - Europe,A blog on the European Convention on Human Rights and fundamental freedoms. ,ECHR BLOG,ECHR Blog
http://fistfulofeuros.net/,200,"{'Via': ['1.1 proxy2 (squid/3.4.9)'], 'X-Cache': ['MISS from proxy2'], 'X-Cache-Lookup': ['MISS from proxy2:8080'], 'Server': ['Apache'], 'Date': ['Tue, 31 Mar 2015 13:48:55 GMT'], 'Content-Type': ['text/html; charset=UTF-8'], 'X-Pingback': ['http://fistfulofeuros.net/wordpress/xmlrpc.php']}",Regional - Europe,Economic perspectives from Europe. ,A Fistful Of Euros | European Opinion,A Fist Full of Euros
http://www.albawaba.com/en/,200,"{'Via': ['1.1 proxy2 (squid/3.4.9)'], 'X-Drupal-Cache': ['HIT'], 'X-Cache': ['MISS from proxy2'], 'X-Powered-By': ['PHP/5.3.10-1ubuntu3.15'], 'Date': ['Tue, 31 Mar 2015 14:00:26 GMT'], 'X-Cache-Lookup': ['MISS from proxy2:8080'], 'Vary': ['Accept-Encoding', 'Cookie'], 'Server': ['nginx/1.6.2'], 'X-Upstream-Addr': ['10.200.200.59:80'], 'Cache-Control': ['public, max-age=0'], 'Last-Modified': ['Tue, 31 Mar 2015 13:39:39 +0000'], 'Content-Type': ['text/html; charset=utf-8'], 'Expires': ['Sun, 11 Mar 1984 12:00:00 GMT']}",Regional - Middle East,Presenting news and updates from the Middle East. ,Middle East News & Arab Headlines From A Local Perspective | Al Bawaba,Albawaba
http://francona.blogspot.com/,200,"{'Alternate-Protocol': ['80:quic,p=0.5'], 'X-Xss-Protection': ['1; mode=block'], 'X-Cache': ['MISS from proxy2'], 'X-Content-Type-Options': ['nosniff'], 'Accept-Ranges': ['none'], 'Expires': ['Tue, 31 Mar 2015 13:49:00 GMT'], 'Vary': ['Accept-Encoding'], 'Server': ['GSE'], 'Last-Modified': ['Sun, 29 Mar 2015 14:11:23 GMT'], 'Via': ['1.1 proxy2 (squid/3.4.9)'], 'Cache-Control': ['private, max-age=0'], 'Date': ['Tue, 31 Mar 2015 13:49:00 GMT'], 'Content-Type': ['text/html; charset=UTF-8'], 'X-Cache-Lookup': ['MISS from proxy2:8080']}",Regional - Middle East,"Thoughts and opinions on various Middle East topics, from former NBC News Middle East military analyst and retired intelligence officer, Rick Francona. ",Middle East Perspectives by Rick Francona,Middle East Perspectives
http://www.al-ghad.org/,200,"{'Via': ['1.1 proxy2 (squid/3.4.9)'], 'X-Cache': ['MISS from proxy2'], 'Accept-Ranges': ['bytes'], 'Server': ['Apache'], 'Last-Modified': ['Fri, 13 Feb 2015 04:12:11 GMT'], 'Etag': ['""15ca1ee7-1065-50ef070cd5cc0""'], 'Date': ['Tue, 31 Mar 2015 13:49:38 GMT'], 'Content-Type': ['text/html'], 'X-Cache-Lookup': ['MISS from proxy2:8080']}",Regional - Middle East,Provides news and analyisis mainly focused on the oil industry in Iraq. ,シャンプーの正しい方法は？,Al Ghad
http://blogs.aljazeera.com/liveblog/Arab-League,200,"{'X-Ah-Environment': ['prod'], 'X-Varnish': ['1107015641'], 'X-Drupal-Cache': ['MISS'], 'Content-Language': ['en'], 'X-Cache': ['MISS', 'MISS from proxy2'], 'Content-Type': ['text/html; charset=utf-8'], 'Age': ['0'], 'Expires': ['Tue, 31 Mar 2015 13:50:35 GMT'], 'Vary': ['Cookie,Accept-Encoding'], 'X-Request-Id': ['v-c35ceefe-d7ac-11e4-920a-1231381a090b'], 'Server': ['nginx'], 'Last-Modified': ['Tue, 31 Mar 2015 13:49:33 +0000'], 'Etag': ['""1427809773-1""'], 'Accept-Ranges': ['bytes'], 'Cache-Control': ['public, max-age=60'], 'Date': ['Tue, 31 Mar 2015 13:49:35 GMT'], 'Via': ['1.1 proxy2 (squid/3.4.9)'], 'X-Cache-Lookup': ['MISS from proxy2:8080'], 'X-Generator': ['Drupal 7 (http://drupal.org)']}",Regional - Middle East,Offering news and updates from the Arab League. , Live Blog - Al Jazeera Blogs,Arab League Live Blog
http://www.arabist.net/,200,"{'Content-Type': ['text/html; charset=UTF-8'], 'X-Contextid': ['0hlQPUf1/4JmPmHEl'], 'Via': ['1.1 proxy2 (squid/3.4.9)'], 'X-Cache': ['MISS from proxy2'], 'X-Servedby': ['ny1-prod6-web027.int.peer1.squarespace.net'], 'Set-Cookie': ['JSESSIONID=hy6gLNjn2wTuYVQYXxOL7CHyfOdkoFLDSUeklcxPNlh55ZQYHT9mtQ;Path=/;HttpOnly', 'crumb=315b59a00c;Path=/', 'SS_MID=e314c258-9804-4f6e-b0d5-4cb8119a01b0i7xd2nq2;Path=/;Domain=.arabist.net;Expires=Fri, 28-Mar-2025 13:49:32 GMT'], 'Accept-Ranges': ['bytes'], 'Expires': ['Thu, 01 Jan 1970 00:00:00 GMT'], 'X-Via': ['1.1 ny1-prod-echo015.int.peer1.squarespace.net'], 'Date': ['Tue, 31 Mar 2015 13:49:32 GMT'], 'Etag': ['W/""58b2ad19f4fd2e4d36e004d6a73a492f""'], 'X-Pc-Hit': ['true'], 'X-Pc-Appver': ['3761'], 'X-Pc-Date': ['Tue, 31 Mar 2015 11:53:15 GMT'], 'X-Pc-Host': ['10.100.101.31'], 'X-Pc-Key': ['aj5nXtGYx8_Mz-WXIAfoP11EZc8-arabist2'], 'X-Cache-Lookup': ['MISS from proxy2:8080']}",Regional - Middle East,An independent journalist offers news and comment on Egypt and the Middle East; includes contributions from other freelance journalists. ,The Arabist,The Arabist
http://centreforeuropeanreform.blogspot.com/,200,"{'Alternate-Protocol': ['80:quic,p=0.5'], 'X-Xss-Protection': ['1; mode=block'], 'X-Cache': ['MISS from proxy2'], 'X-Content-Type-Options': ['nosniff'], 'Accept-Ranges': ['none'], 'Expires': ['Tue, 31 Mar 2015 13:48:57 GMT'], 'Vary': ['Accept-Encoding'], 'Server': ['GSE'], 'Last-Modified': ['Tue, 31 Mar 2015 08:17:09 GMT'], 'Via': ['1.1 proxy2 (squid/3.4.9)'], 'Cache-Control': ['private, max-age=0'], 'Date': ['Tue, 31 Mar 2015 13:48:57 GMT'], 'Content-Type': ['text/html; charset=UTF-8'], 'X-Cache-Lookup': ['MISS from proxy2:8080']}",Regional - Europe,Posts from this think-tank devoted to improving the quality of the debate on the European Union. ,Centre for European Reform,Centre for European Reform
http://globalvoicesonline.org/-/world/middle-east-north-africa/,200,"{'Wp-Super-Cache': ['Served supercache file from PHP'], 'Via': ['1.1 proxy2 (squid/3.4.9)'], 'X-Cache': ['MISS from proxy2'], 'X-Powered-By': ['PHP/5.4.34'], 'X-Cache-Lookup': ['MISS from proxy2:8080'], 'Vary': ['Accept-Encoding,Cookie'], 'Server': ['Apache/2.2.3 (CentOS)'], 'Last-Modified': ['Tue, 31 Mar 2015 13:43:45 GMT'], 'Cache-Control': ['max-age=3, must-revalidate'], 'Date': ['Tue, 31 Mar 2015 13:49:09 GMT'], 'Content-Type': ['text/html; charset=UTF-8']}",Regional - Middle East,News and comment on the Middle East from an international community of bloggers and translators. ,Global Voices · Citizen media stories about   Middle East & North Africa,Global Voices - Middle East & North Africa
http://mediame.com/adblogarabia/,200,"{'Via': ['1.1 proxy2 (squid/3.4.9)'], 'X-Cache': ['MISS from proxy2'], 'X-Powered-By': ['PHP/5.3.10-1ubuntu3.8'], 'X-Cache-Lookup': ['MISS from proxy2:8080'], 'Vary': ['Accept-Encoding'], 'Server': ['Apache/2.2.22 (Ubuntu)'], 'Date': ['Tue, 31 Mar 2015 13:57:23 GMT'], 'Content-Type': ['text/html; charset=UTF-8'], 'X-Pingback': ['http://mediame.com/adblogarabia/xmlrpc.php']}",Regional - Middle East,Showcasing Arab and Middle Eastern advertising creativity. ,Ad Blog Arabia,Ad Blog Arabia
http://www.aqoul.com/,200,"{'Via': ['1.1 proxy2 (squid/3.4.9)'], 'X-Cache': ['MISS from proxy2'], 'Accept-Ranges': ['bytes'], 'Vary': ['Accept-Encoding,User-Agent'], 'Server': ['Apache/2.2.22'], 'Last-Modified': ['Mon, 11 May 2009 21:39:09 GMT'], 'Etag': ['""1d9-2f-469a9ceeef940""'], 'Date': ['Tue, 31 Mar 2015 13:49:42 GMT'], 'Content-Type': ['text/html'], 'X-Cache-Lookup': ['MISS from proxy2:8080']}",Regional - Middle East,Space for discussion and debate about the Middle East-North Africa region. ,,‘Aqoul
http://bjulrich.blogspot.com/,200,"{'Alternate-Protocol': ['80:quic,p=0.5'], 'X-Xss-Protection': ['1; mode=block'], 'X-Cache': ['MISS from proxy2'], 'X-Content-Type-Options': ['nosniff'], 'Accept-Ranges': ['none'], 'Expires': ['Tue, 31 Mar 2015 13:49:24 GMT'], 'Vary': ['Accept-Encoding'], 'Server': ['GSE'], 'Last-Modified': ['Wed, 11 Mar 2015 15:50:37 GMT'], 'Via': ['1.1 proxy2 (squid/3.4.9)'], 'Cache-Control': ['private, max-age=0'], 'Date': ['Tue, 31 Mar 2015 13:49:24 GMT'], 'Content-Type': ['text/html; charset=UTF-8'], 'X-Cache-Lookup': ['MISS from proxy2:8080']}",Regional - Middle East,"Assistant Professor in History at Shippensburg University offers his commentary on Middle Eastern politics, culture and history. ",Brian's Coffeehouse,Brian's Coffeehouse
http://www.triple-triple.com/,200,"{'Via': ['1.1 proxy2 (squid/3.4.9)'], 'X-Cache': ['MISS from proxy2'], 'X-Powered-By': ['PHP/5.3.27'], 'X-Cache-Lookup': ['MISS from proxy2:8080'], 'Server': ['Apache'], 'Date': ['Tue, 31 Mar 2015 13:49:47 GMT'], 'Content-Type': ['text/html; charset=UTF-8'], 'X-Pingback': ['http://www.triple-triple.com/wpt/xmlrpc.php']}",Games - Board Games,Blogger writes about Scrabble and word games. ,"Triple-Triple :: A blog for Scrabble nerds and word game geeks, with tips, strategies, hacks, links and much more!",Triple-Triple
http://www.al-bab.com/blog/2012/blog1204.htm,200,"{'Via': ['1.1 proxy2 (squid/3.4.9)'], 'X-Cache': ['MISS from proxy2'], 'X-Powered-By': ['ASP.NET'], 'Set-Cookie': ['X-Mapping-hnoldlfm=D8A95BF13FC2F467936478F5E2C6B5BB; path=/'], 'Accept-Ranges': ['bytes'], 'Server': ['Microsoft-IIS/6.0'], 'Last-Modified': ['Tue, 08 May 2012 05:27:43 GMT'], 'Etag': ['""a07cf34adb2ccd1:17d15a""'], 'Date': ['Tue, 31 Mar 2015 13:49:35 GMT'], 'Content-Type': ['text/html'], 'X-Cache-Lookup': ['MISS from proxy2:8080']}",Regional - Middle East,"Brian Whitaker, Middle East Editor of British newspaper The Guardian, blogs about Arab culture for non Arabs. ","Brian Whitaker's blog, April 2012 ",Al-Bab
http://lynch.foreignpolicy.com/,200,"{'Via': ['1.1 proxy2 (squid/3.4.9)'], 'X-Cache': ['MISS from proxy2'], 'X-Nananana': ['Batcache'], 'X-Cache-Lookup': ['MISS from proxy2:8080'], 'Expires': ['Wed, 11 Jan 1984 05:00:00 GMT'], 'Vary': ['Accept-Encoding', 'Cookie'], 'X-Ac': ['4.fra _dfw'], 'X-Hacker': [""If you're reading this, you should visit automattic.com/jobs and apply to join the fun, mention this header.""], 'Last-Modified': ['Tue, 31 Mar 2015 13:49:06 GMT'], 'Pragma': ['no-cache'], 'Cache-Control': ['no-cache, must-revalidate, max-age=0'], 'Date': ['Tue, 31 Mar 2015 13:49:06 GMT'], 'Server': ['nginx'], 'Content-Type': ['text/html; charset=UTF-8'], 'X-Pingback': ['http://foreignpolicy.com/xmlrpc.php']}",Regional - Middle East,Commentary from this Foreign Policy magazine correspondent on politics and current affairs across the Middle East and North Africa. ,Foreign Policy | the Global Magazine of News and Ideas,Mark Lynch
http://www.terrorbullgames.co.uk/blog/,200,"{'Via': ['1.1 proxy2 (squid/3.4.9)'], 'X-Cache': ['MISS from proxy2'], 'Set-Cookie': ['PHPSESSID=bipfik3r2f6idfp5d4qjl2nau0; path=/; secure'], 'X-Cache-Lookup': ['MISS from proxy2:8080'], 'Expires': ['Thu, 19 Nov 1981 08:52:00 GMT'], 'Server': ['Apache'], 'Pragma': ['no-cache'], 'Cache-Control': ['no-store, no-cache, must-revalidate, post-check=0, pre-check=0'], 'Date': ['Tue, 31 Mar 2015 13:49:19 GMT'], 'Content-Type': ['text/html']}",Games - Board Games,"News and updates from this company of off-beat British games designers; publishers of the War on Terror board game and Crunch, ""the game for utter bankers"". ","
	TerrorBull Games Blog	",Terror Bull Games
http://vintageboardgames.blogspot.com,200,"{'Alternate-Protocol': ['80:quic,p=0.5'], 'X-Xss-Protection': ['1; mode=block'], 'X-Cache': ['MISS from proxy2'], 'X-Content-Type-Options': ['nosniff'], 'Accept-Ranges': ['none'], 'Expires': ['Tue, 31 Mar 2015 13:49:43 GMT'], 'Vary': ['Accept-Encoding'], 'Server': ['GSE'], 'Last-Modified': ['Fri, 03 Oct 2014 07:59:44 GMT'], 'Via': ['1.1 proxy2 (squid/3.4.9)'], 'Cache-Control': ['private, max-age=0'], 'Date': ['Tue, 31 Mar 2015 13:49:43 GMT'], 'Content-Type': ['text/html; charset=UTF-8'], 'X-Cache-Lookup': ['MISS from proxy2:8080']}",Games - Board Games,Sharing photographs of old board games. ,Vintage Board Games,Vintage Board Games
http://www.play2relax.com/,200,"{'X-Inkt-Site': ['http://www.play2relax.com'], 'Via': ['1.1 proxy2 (squid/3.4.9)'], 'X-Host': ['p9w13.geo.bf1.yahoo.com'], 'X-Cache': ['MISS from proxy2'], 'Accept-Ranges': ['bytes'], 'Server': ['ATS/5.0.1'], 'X-Cache-Lookup': ['MISS from proxy2:8080'], 'Last-Modified': ['Mon, 05 Jan 2015 23:40:21 GMT'], 'X-Inkt-Uri': ['http://www.play2relax.com//index.htm'], 'Date': ['Tue, 31 Mar 2015 13:50:01 GMT'], 'P3P': ['policyref=""http://info.yahoo.com/w3c/p3p.xml"", CP=""CAO DSP COR CUR ADM DEV TAI PSA PSD IVAi IVDi CONi TELo OTPi OUR DELi SAMi OTRi UNRi PUBi IND PHY ONL UNI PUR FIN COM NAV INT DEM CNT STA POL HEA PRE LOC GOV""'], 'Content-Type': ['text/html'], 'Age': ['0']}",Games - Board Games,Board and card games blog with a particular focus on gaming as a way of beating depression. ,Under Construction,Play to Relax
http://tabletopgamer.blogspot.com/,200,"{'Alternate-Protocol': ['80:quic,p=0.5'], 'X-Xss-Protection': ['1; mode=block'], 'X-Cache': ['MISS from proxy2'], 'X-Content-Type-Options': ['nosniff'], 'Accept-Ranges': ['none'], 'Expires': ['Tue, 31 Mar 2015 13:49:50 GMT'], 'Vary': ['Accept-Encoding'], 'Server': ['GSE'], 'Last-Modified': ['Tue, 07 Oct 2014 02:23:23 GMT'], 'Via': ['1.1 proxy2 (squid/3.4.9)'], 'Cache-Control': ['private, max-age=0'], 'Date': ['Tue, 31 Mar 2015 13:49:50 GMT'], 'Content-Type': ['text/html; charset=UTF-8'], 'X-Cache-Lookup': ['MISS from proxy2:8080']}",Games - Board Games,"Tabletop war games blog featuring discussion of rules, sets, and painting techniques. ",Tabletop Wargames Blog,Tabletop Wargames Blog
http://www.play-board-games.com/,200,"{'Via': ['1.1 proxy2 (squid/3.4.9)'], 'X-Cache': ['MISS from proxy2'], 'Set-Cookie': ['wfvt_1559054397=551aa60e3ceb1; expires=Tue, 31-Mar-2015 14:20:06 GMT; path=/; httponly'], 'Accept-Ranges': ['bytes'], 'X-Powered-By': ['PHP/5.3.13'], 'Vary': ['Accept-Encoding'], 'Server': ['Apache/2'], 'Age': ['0'], 'Date': ['Tue, 31 Mar 2015 13:50:06 GMT'], 'Content-Type': ['text/html; charset=UTF-8'], 'X-Cache-Lookup': ['MISS from proxy2:8080'], 'X-Pingback': ['http://www.play-board-games.com/blog/xmlrpc.php']}",Games - Board Games,"Offers board game reviews, strategy tips, and session reports. ",play board games,Play Board Games
http://www.guardian.co.uk/commentisfree/series/this-week-in-the-middle-east,200,"{'X-Gu-Platform': ['next-gen-router'], 'X-Served-By': ['cache-lcy1131-LCY, cache-fra1241-FRA'], 'X-Cache': ['MISS, MISS', 'MISS from proxy2'], 'X-Gu-Ng-Cached': ['MISS'], 'Content-Type': ['text/html; charset=utf-8'], 'Age': ['0'], 'Expires': ['Tue, 31 Mar 2015 13:50:12 GMT'], 'Vary': ['Accept-Encoding,User-Agent'], 'X-Page-Speed': ['1.9.32.3-4448'], 'Server': ['nginx'], 'X-Cache-Lookup': ['MISS from proxy2:8080'], 'X-Gu-Edition': ['uk'], 'Via': ['1.1 varnish, 1.1 varnish, 1.1 proxy2 (squid/3.4.9)'], 'X-Cache-Hits': ['0, 0'], 'Cache-Control': ['max-age=60, stale-while-revalidate=6, stale-if-error=864000, private'], 'Date': ['Tue, 31 Mar 2015 13:49:12 GMT'], 'X-Clacks-Overhead': ['GNU Terry Pratchett'], 'X-Gu-Backend-App': ['applications'], 'Accept-Ranges': ['bytes']}",Regional - Middle East,"Weekly roundup of topics from the Middle East, by Brian Whitaker, Ian Black and occasional guest contributors from the region. ",This week in the Middle East | Comment is free | The Guardian,Guardian: This Week in the Middle East
http://fellonmyhead.blogspot.com/,200,"{'Alternate-Protocol': ['80:quic,p=0.5'], 'X-Xss-Protection': ['1; mode=block'], 'X-Cache': ['MISS from proxy2'], 'X-Content-Type-Options': ['nosniff'], 'Accept-Ranges': ['none'], 'Expires': ['Tue, 31 Mar 2015 13:50:05 GMT'], 'Vary': ['Accept-Encoding'], 'Server': ['GSE'], 'Last-Modified': ['Sat, 21 Mar 2015 09:01:03 GMT'], 'Via': ['1.1 proxy2 (squid/3.4.9)'], 'Cache-Control': ['private, max-age=0'], 'Date': ['Tue, 31 Mar 2015 13:50:05 GMT'], 'Content-Type': ['text/html; charset=UTF-8'], 'X-Cache-Lookup': ['MISS from proxy2:8080']}",Games - Board Games,"Blog about boardgames offering posts, groups and links. ",Pawnstar,Pawnstar
http://scrabblepodcast.blogspot.com/,200,"{'Alternate-Protocol': ['80:quic,p=0.5'], 'X-Xss-Protection': ['1; mode=block'], 'X-Cache': ['MISS from proxy2'], 'X-Content-Type-Options': ['nosniff'], 'Accept-Ranges': ['none'], 'Expires': ['Tue, 31 Mar 2015 13:49:43 GMT'], 'Vary': ['Accept-Encoding'], 'Server': ['GSE'], 'Last-Modified': ['Wed, 25 Feb 2015 17:28:41 GMT'], 'Via': ['1.1 proxy2 (squid/3.4.9)'], 'Cache-Control': ['private, max-age=0'], 'Date': ['Tue, 31 Mar 2015 13:49:43 GMT'], 'Content-Type': ['text/html; charset=UTF-8'], 'X-Cache-Lookup': ['MISS from proxy2:8080']}",Games - Board Games,"Featuring hints, tips and strategy for competitive Scrabble players. ",WORD UP:  a scrabble blog and podcast.,Word Up
http://saboardgamers.blogspot.com/,200,"{'Alternate-Protocol': ['80:quic,p=0.5'], 'X-Xss-Protection': ['1; mode=block'], 'X-Cache': ['MISS from proxy2'], 'X-Content-Type-Options': ['nosniff'], 'Accept-Ranges': ['none'], 'Expires': ['Tue, 31 Mar 2015 13:49:53 GMT'], 'Vary': ['Accept-Encoding'], 'Server': ['GSE'], 'Last-Modified': ['Mon, 26 Jan 2015 05:55:23 GMT'], 'Via': ['1.1 proxy2 (squid/3.4.9)'], 'Cache-Control': ['private, max-age=0'], 'Date': ['Tue, 31 Mar 2015 13:49:53 GMT'], 'Content-Type': ['text/html; charset=UTF-8'], 'X-Cache-Lookup': ['MISS from proxy2:8080']}",Games - Board Games,San Antonio Board Gamers group blog and community hub. ,San Antonio Board Gamers,San Antonio Board Gamers
http://mideasti.blogspot.com/,200,"{'Alternate-Protocol': ['80:quic,p=0.5'], 'X-Xss-Protection': ['1; mode=block'], 'X-Cache': ['MISS from proxy2'], 'X-Content-Type-Options': ['nosniff'], 'Accept-Ranges': ['none'], 'Expires': ['Tue, 31 Mar 2015 13:49:03 GMT'], 'Vary': ['Accept-Encoding'], 'Server': ['GSE'], 'Last-Modified': ['Tue, 31 Mar 2015 12:56:00 GMT'], 'Via': ['1.1 proxy2 (squid/3.4.9)'], 'Cache-Control': ['private, max-age=0'], 'Date': ['Tue, 31 Mar 2015 13:49:03 GMT'], 'Content-Type': ['text/html; charset=UTF-8'], 'X-Cache-Lookup': ['MISS from proxy2:8080']}",Regional - Middle East,"The editor of the Middle East Journal blogs about current affairs in the region, with a cultural and historical perspective. ",MEI Editor's Blog,MEI Editor's Blog
http://kreedaakaushalya.blogspot.com/,200,"{'Alternate-Protocol': ['80:quic,p=0.5'], 'X-Xss-Protection': ['1; mode=block'], 'X-Cache': ['MISS from proxy2'], 'X-Content-Type-Options': ['nosniff'], 'Accept-Ranges': ['none'], 'Expires': ['Tue, 31 Mar 2015 13:49:46 GMT'], 'Vary': ['Accept-Encoding'], 'Server': ['GSE'], 'Last-Modified': ['Sat, 28 Mar 2015 12:49:53 GMT'], 'Via': ['1.1 proxy2 (squid/3.4.9)'], 'Cache-Control': ['private, max-age=0'], 'Date': ['Tue, 31 Mar 2015 13:49:46 GMT'], 'Content-Type': ['text/html; charset=UTF-8'], 'X-Cache-Lookup': ['MISS from proxy2:8080']}",Games - Board Games,Occasional posts examine the history and culture of Indian traditional board games. ,Traditional Board Games of India,Traditional Board Games of India
http://worldcrokinoleleague.ning.com/,200,"{'Via': ['1.1 proxy2 (squid/3.4.9)'], 'X-Cache': ['MISS from proxy2'], 'Set-Cookie': ['ning_session=aop1KsnHe9vQQrRVWu/AD/rBDYo+3IwUZl7ASrsfhpp8gafQLoCgm9/3N1NLBWClu+AtjImxxu0=;Path=/;Domain=.ning.com;Expires=Tue, 31-Mar-15 14:50:13 GMT'], 'X-Cache-Lookup': ['MISS from proxy2:8080'], 'Expires': ['Thu, 01 Jan 1970 00:00:00 GMT'], 'Vary': ['X-XN_APPLICATION'], 'Server': ['Ning HTTP Server 2.0'], 'Cache-Control': ['max-age=0', 'no-cache=""Set-Cookie""'], 'Date': ['Tue, 31 Mar 2015 13:50:13 GMT', 'Tue, 31 Mar 2015 13:50:13 GMT'], 'P3P': ['CP=""UNI STA LOC CURa OURa COR ALL IND""'], 'Content-Type': ['text/html; charset=utf-8'], 'X-Xn-Xnhtml': ['false'], 'X-Xn-Trace-Token': ['e78c82f1-3f9f-4cc6-9afb-8a6454b0a4dc']}",Games - Board Games,"Presents details about the NCA tour and local clubs, the latest activities, and photos and videos. ",National Crokinole Association (NCA) - Online Community,National Crokinole Association
http://wagsociety.blogspot.com/,200,"{'Alternate-Protocol': ['80:quic,p=0.5'], 'X-Xss-Protection': ['1; mode=block'], 'X-Cache': ['MISS from proxy2'], 'X-Content-Type-Options': ['nosniff'], 'Accept-Ranges': ['none'], 'Expires': ['Tue, 31 Mar 2015 13:49:43 GMT'], 'Vary': ['Accept-Encoding'], 'Server': ['GSE'], 'Last-Modified': ['Wed, 04 Feb 2015 05:46:47 GMT'], 'Via': ['1.1 proxy2 (squid/3.4.9)'], 'Cache-Control': ['private, max-age=0'], 'Date': ['Tue, 31 Mar 2015 13:49:43 GMT'], 'Content-Type': ['text/html; charset=UTF-8'], 'X-Cache-Lookup': ['MISS from proxy2:8080']}",Games - Board Games,Blog from the Weekly Amateur Gaming Society. ,WAGS Chronicles II : The WAGSENING,WAGS Chronicles II
http://www.meoplesmagazine.com/,200,"{'Via': ['1.1 proxy2 (squid/3.4.9)'], 'X-Cache': ['MISS from proxy2'], 'Set-Cookie': ['PHPSESSID=4240fcbee67a63ee9d46ff3f5dd9c62f; path=/'], 'X-Cache-Lookup': ['MISS from proxy2:8080'], 'X-Powered-By': ['PHP/5.3.26'], 'Vary': ['Accept-Encoding'], 'Server': ['Apache/2.4.10'], 'Link': ['<http://wp.me/1YF3i>; rel=shortlink'], 'Pragma': ['no-cache'], 'Cache-Control': ['no-store, no-cache, must-revalidate, post-check=0, pre-check=0'], 'Date': ['Tue, 31 Mar 2015 13:50:20 GMT'], 'X-Clacks-Overhead': ['GNU Terry Pratchett'], 'Content-Type': ['text/html; charset=UTF-8'], 'Expires': ['Thu, 19 Nov 1981 08:52:00 GMT'], 'X-Pingback': ['http://www.meoplesmagazine.com/xmlrpc.php']}",Games - Board Games,"Board game talk for meeple and people. Includes reviews, news, articles, and FAQs. ",Meople's Magazine « Boardgame talk for meeple and people,Meople's Magazine
http://tajmahalfred.blogspot.com/,200,"{'Alternate-Protocol': ['443:quic,p=0.5'], 'Expires': ['Mon, 01-Jan-1990 00:00:00 GMT'], 'X-Content-Type-Options': ['nosniff'], 'Set-Cookie': ['GAPS=1:PUblldPLFPWgD6qG8zWSZv_-Ih6LZg:rPvdFqsE49gvUKpm;Path=/;Expires=Thu, 30-Mar-2017 13:50:22 GMT;Secure;HttpOnly;Priority=HIGH'], 'Strict-Transport-Security': ['max-age=10893354; includeSubDomains'], 'X-Auto-Login': ['realm=com.google&args=service%3Dblogger%26continue%3Dhttp%253A%252F%252Fwww.blogger.com%252Fblogin.g%253FblogspotURL%253Dhttp%253A%252F%252Ftajmahalfred.blogspot.com%252F%2526zx%253D1l2mnaht62dk5'], 'Server': ['GSE'], 'X-Xss-Protection': ['1; mode=block'], 'Pragma': ['no-cache'], 'Cache-Control': ['no-cache, no-store'], 'Date': ['Tue, 31 Mar 2015 13:50:22 GMT'], 'X-Frame-Options': ['DENY'], 'Content-Type': ['text/html; charset=UTF-8']}",Games - Board Games,Board games focused blog with coverage of literature and pop culture. ,Blogger,"Musings, Ramblings, and Things Left Unsaid"
http://angryarab.blogspot.com,200,"{'Alternate-Protocol': ['80:quic,p=0.5'], 'X-Xss-Protection': ['1; mode=block'], 'X-Cache': ['MISS from proxy2'], 'X-Content-Type-Options': ['nosniff'], 'Accept-Ranges': ['none'], 'Expires': ['Tue, 31 Mar 2015 13:49:32 GMT'], 'Vary': ['Accept-Encoding'], 'Server': ['GSE'], 'Last-Modified': ['Mon, 30 Mar 2015 19:23:11 GMT'], 'Via': ['1.1 proxy2 (squid/3.4.9)'], 'Cache-Control': ['private, max-age=0'], 'Date': ['Tue, 31 Mar 2015 13:49:32 GMT'], 'Content-Type': ['text/html; charset=UTF-8'], 'X-Cache-Lookup': ['MISS from proxy2:8080']}",Regional - Middle East,As'ad Abu Khalil provides polemic commentary on the Middle East. ,The Angry Arab News Service/وكالة أنباء العربي الغاضب,The Angry Arab
http://meepletown.com/,200,"{'Via': ['1.1 proxy2 (squid/3.4.9)'], 'X-Cache': ['MISS from proxy2'], 'X-Cache-Lookup': ['MISS from proxy2:8080'], 'Server': ['nginx/1.6.2'], 'Date': ['Tue, 31 Mar 2015 13:50:21 GMT'], 'Content-Type': ['text/html; charset=UTF-8'], 'X-Pingback': ['http://meepletown.com/xmlrpc.php']}",Games - Board Games,"Presents board game reviews, sessions, featured games, editorials, and interviews. ",MeepleTown,MeepleTown
